TransactionID,Date,Store,City,ProductCategory,Sales,Customers,Satisfaction,DiscountPercent
2652,2024-12-16,Store B,Ottawa,Sports,1908.46,79.0,4.1,25
2653,2023-09-16,Store A,Toronto,Electronics,1330.03,116.0,4.0,15
2654,2024-08-19,Store B,Ottawa,Home,1785.98,76.0,3.7,10
2655,2024-09-03,Store C,Hamilton,Home,1226.92,118.0,3.6,10
2656,2023-04-11,Store D,London,Sports,1353.0,57.0,3.8,10
2657,2024-07-05,Store D,London,Electronics,2652.24,108.0,3.5,10
2658,2024-12-06,Store F,Mississauga,Electronics,2479.41,107.0,4.5,5
2659,2023-10-26,Store E,Kingston,Home,1092.73,38.0,4.6,10
2660,2024-08-10,Store B,Ottawa,Books,1347.57,80.0,4.7,5
2661,2024-11-23,Store E,Kingston,Clothing,1302.3,105.0,3.8,25
2662,2025-07-30,Store B,Ottawa,Electronics,918.33,140.0,4.5,15
2663,2024-06-14,Store A,Toronto,Food,2015.29,77.0,4.0,5
2664,2023-07-13,Store A,Toronto,Sports,1986.88,84.0,4.1,20
2665,2025-01-01,Store C,Hamilton,,1404.26,74.0,3.3,25
2666,2024-02-28,Store H,Windsor,Books,1840.15,82.0,4.4,5
2667,2023-10-02,Store A,Toronto,Electronics,664.91,78.0,4.0,5
2668,2024-06-03,Store B,Ottawa,Food,2051.93,75.0,,10
2669,2024-02-26,Store E,Kingston,Books,1545.63,69.0,3.8,5
2670,2025-08-11,Store D,London,Home,1918.33,106.0,3.9,20
2671,2025-05-13,Store A,Toronto,Food,1022.81,53.0,3.9,10
2672,2025-04-11,Store B,Ottawa,Books,736.69,119.0,3.9,0
2673,2023-05-20,Store H,Windsor,Food,1330.3,71.0,3.5,10
2674,2024-02-06,Store D,London,Home,2169.4,110.0,4.1,15
2675,2023-10-07,Store H,Windsor,Electronics,1754.23,55.0,,20
2676,2023-03-14,Store H,Windsor,Sports,1999.58,82.0,3.9,15
2677,2024-08-23,Store E,Kingston,Sports,1175.35,,4.3,0
2678,2023-09-24,Store G,Waterloo,Electronics,1257.01,67.0,,25
2679,2025-03-17,Store G,Waterloo,Books,1957.08,92.0,4.3,15
2680,2023-07-20,Store D,London,Books,2199.42,126.0,4.1,10
2681,2025-04-20,Store G,Waterloo,Home,1141.57,82.0,3.8,10
2682,2025-10-27,Store F,Mississauga,Home,,104.0,3.8,10
2683,2023-09-14,Store D,London,Home,1423.63,54.0,3.6,5
2684,2025-10-22,Store A,Toronto,Books,1635.22,81.0,4.6,25
2685,2024-03-03,Store A,Toronto,Food,1379.6,101.0,4.7,10
2686,2023-11-12,Store A,Toronto,Electronics,3233.06,101.0,4.6,25
2687,2023-01-14,Store C,Hamilton,Sports,805.44,,3.5,20
2688,2024-11-03,Store H,Windsor,Clothing,2273.69,83.0,3.7,5
2689,2024-11-27,Store C,Hamilton,Sports,1427.2,147.0,4.1,5
2690,2023-08-28,Store D,London,Sports,1666.61,88.0,4.0,0
2691,2025-04-03,Store C,Hamilton,Sports,1070.33,93.0,4.0,25
2692,2025-11-22,Store H,Windsor,Books,1558.81,87.0,4.3,15
2693,2023-07-26,Store H,Windsor,Clothing,1845.82,67.0,4.5,25
2694,2023-11-21,Store F,Mississauga,Home,3316.06,153.0,4.2,5
2695,2024-10-30,Store E,Kingston,Electronics,952.06,52.0,4.9,15
2696,2024-05-22,Store D,London,Books,1036.0,126.0,3.6,10
2697,2025-01-28,Store D,London,Electronics,3196.4,73.0,3.9,15
2698,2025-08-22,Store D,London,Clothing,1585.47,132.0,,5
2699,2024-01-21,Store B,Ottawa,Sports,1228.62,80.0,4.6,15
2700,2024-04-17,Store G,Waterloo,,1541.16,99.0,3.4,10
2701,2025-01-03,Store A,Toronto,Sports,1261.34,74.0,3.9,10
2702,2025-01-26,Store H,Windsor,Home,612.47,64.0,3.0,0
2703,2025-06-16,Store E,Kingston,Electronics,1902.21,64.0,4.7,10
2704,2025-01-02,Store C,Hamilton,Books,1581.73,84.0,4.3,5
2705,2025-08-17,Store A,Toronto,Books,2207.49,162.0,3.8,10
2706,2024-10-28,Store E,Kingston,Sports,1238.98,48.0,4.4,20
2707,2025-08-30,Store D,London,Books,2122.75,89.0,,0
2708,2023-12-17,Store A,Toronto,Sports,2942.11,133.0,4.0,5
2709,2025-02-01,Store D,London,Food,1597.89,101.0,3.2,10
2710,2023-11-30,Store A,Toronto,Books,25652.8,155.0,3.9,5
2711,2024-05-24,Store F,Mississauga,Sports,1028.98,110.0,4.0,10
2712,2023-05-21,Store E,Kingston,Books,1008.84,51.0,4.1,15
2713,2024-03-12,Store F,Mississauga,Sports,1798.48,98.0,3.8,0
2714,2023-04-03,Store C,Hamilton,Sports,1510.84,115.0,4.0,10
2715,2023-05-09,Store E,Kingston,Electronics,860.69,57.0,4.5,10
2716,2024-01-15,Store H,Windsor,Clothing,,40.0,3.9,5
2717,2024-11-10,Store B,Ottawa,Electronics,2149.68,125.0,4.2,15
2718,2023-07-20,Store G,Waterloo,Food,1996.89,104.0,4.8,25
2719,2024-11-13,Store A,Toronto,Home,2079.39,111.0,4.5,10
2720,2025-07-10,Store E,Kingston,Books,1247.31,83.0,4.5,0
2721,2023-05-21,Store A,Toronto,Sports,1573.51,65.0,4.5,0
2722,2024-08-18,Store D,London,Home,2126.43,119.0,4.1,5
2723,2023-12-02,Store G,Waterloo,Food,14537.789999999999,75.0,,0
2724,2023-08-02,Store G,Waterloo,Sports,1398.25,88.0,3.7,5
2725,2024-06-06,Store F,Mississauga,Books,3101.55,96.0,4.7,0
2726,2024-11-01,Store F,Mississauga,,2407.77,115.0,3.9,10
2727,2024-12-21,Store C,Hamilton,Sports,1513.83,93.0,4.2,10
2728,2023-04-26,Store D,London,Sports,1473.87,,5.0,5
2729,2025-08-30,Store E,Kingston,Clothing,2027.1,106.0,4.0,10
2730,2025-08-13,Store A,Toronto,Clothing,,152.0,4.3,25
2731,2023-11-04,Store E,Kingston,Home,2361.57,81.0,4.4,0
2732,2025-03-21,Store G,Waterloo,Food,872.68,73.0,4.1,25
2733,2024-01-22,Store E,Kingston,Clothing,1093.76,71.0,4.5,5
2734,2023-10-12,Store C,Hamilton,Books,2329.88,45.0,4.6,15
2735,2023-04-15,Store F,Mississauga,Books,2102.66,114.0,4.5,10
2736,2024-04-19,Store C,Hamilton,Electronics,1973.25,70.0,3.8,15
2737,2023-02-08,Store A,Toronto,Sports,1962.0,69.0,4.3,20
2738,2024-08-12,Store G,Waterloo,Clothing,1221.18,121.0,5.0,10
2739,2024-12-23,Store E,Kingston,Books,1758.53,80.0,3.7,5
2740,2024-12-05,Store B,Ottawa,Home,2364.92,98.0,4.6,25
2741,2025-12-08,Store C,Hamilton,Food,2102.79,95.0,4.9,10
2742,2023-11-10,Store F,Mississauga,Books,2223.31,108.0,3.5,0
2743,2025-09-29,Store E,Kingston,Sports,1227.88,24.0,3.9,15
2744,2023-09-07,Store A,Toronto,Books,1688.6,120.0,4.5,0
2745,2024-03-10,Store D,London,Books,1857.07,60.0,4.2,5
2746,2024-01-24,Store G,Waterloo,Food,2095.18,65.0,3.7,15
2747,2023-10-19,Store E,Kingston,Home,1592.44,72.0,4.9,0
2748,2024-11-17,Store F,Mississauga,Clothing,2253.67,118.0,4.4,10
2749,2024-04-11,Store C,Hamilton,Books,1762.47,120.0,4.4,20
2750,2024-09-17,Store G,Waterloo,Sports,1203.19,71.0,4.4,15
2751,2025-11-06,Store E,Kingston,Sports,1920.02,86.0,3.6,0
2752,2024-08-24,Store D,London,Food,1897.75,85.0,4.0,20
2753,2023-08-04,Store B,Ottawa,Food,2267.08,150.0,3.9,10
2754,2023-10-01,Store B,Ottawa,Books,1396.38,113.0,3.5,0
2755,2024-03-01,Store F,Mississauga,Home,1704.96,,4.4,25
2756,2024-07-28,Store G,Waterloo,Electronics,1830.94,,4.3,10
2757,2024-11-04,Store F,Mississauga,Clothing,2680.85,113.0,3.8,15
2758,2024-11-25,Store A,Toronto,Home,2888.82,159.0,,15
2759,2024-06-20,Store C,Hamilton,,1866.1,105.0,4.7,15
2760,2025-11-29,Store E,Kingston,Home,1448.93,62.0,3.7,20
2761,2025-04-05,Store C,Hamilton,Electronics,1069.35,30.0,3.9,0
2762,2025-12-20,Store D,London,Sports,2685.54,122.0,4.6,0
2763,2023-09-06,Store E,Kingston,Home,1384.46,,4.5,25
2764,2025-03-14,Store G,Waterloo,Clothing,978.2,,4.3,10
2765,2024-04-18,Store C,Hamilton,Clothing,1266.21,53.0,3.7,20
2766,2024-06-25,Store C,Hamilton,Food,,104.0,,25
2767,2024-10-19,Store D,London,Food,1462.91,62.0,4.1,0
2768,2023-02-24,Store H,Windsor,Electronics,1268.93,86.0,4.2,5
2769,2023-01-08,Store G,Waterloo,Sports,1479.04,78.0,4.5,15
2770,2025-11-17,Store C,Hamilton,Food,1130.46,137.0,4.2,10
2771,2023-03-10,Store H,Windsor,Home,948.5,85.0,3.7,10
2772,2023-04-22,Store F,Mississauga,Books,1491.89,76.0,4.2,25
2773,2023-08-18,Store B,Ottawa,Electronics,2354.55,111.0,3.3,15
2774,2025-08-11,Store E,Kingston,Electronics,1693.29,33.0,3.4,5
2775,2024-03-21,Store G,Waterloo,Clothing,2030.87,94.0,4.8,15
2776,2025-02-18,Store E,Kingston,Books,967.05,56.0,4.1,15
2777,2023-12-16,Store G,Waterloo,Food,2039.77,85.0,4.9,5
2778,2024-12-21,Store H,Windsor,Clothing,2342.04,77.0,3.8,20
2779,2023-09-12,Store F,Mississauga,Food,1872.32,101.0,3.9,5
2780,2023-05-31,Store C,Hamilton,Books,1327.59,133.0,4.4,0
2781,2024-08-30,Store H,Windsor,Books,1631.31,73.0,,5
2782,2024-09-23,Store E,Kingston,Electronics,1459.9,60.0,4.1,0
2783,2024-05-16,Store B,Ottawa,Clothing,1015.56,147.0,4.5,5
2784,2024-06-27,Store E,Kingston,Home,,107.0,4.5,5
2785,2023-03-11,Store G,Waterloo,Home,1236.17,35.0,4.1,10
2786,2025-01-14,Store A,Toronto,Food,1562.07,65.0,4.2,5
2787,2024-04-21,Store E,Kingston,Electronics,211.93,78.0,3.8,5
2788,2024-03-09,Store C,Hamilton,Books,1160.16,75.0,3.5,5
2789,2024-01-06,Store F,Mississauga,Sports,2384.03,97.0,4.6,10
2790,2025-02-17,Store A,Toronto,Sports,2026.88,135.0,4.7,5
2791,2025-06-01,Store H,Windsor,Home,,133.0,4.4,0
2792,2024-12-09,Store B,Ottawa,Home,1816.66,115.0,4.6,0
2793,2025-03-16,Store H,Windsor,Electronics,890.72,59.0,,5
2794,2023-04-25,Store E,Kingston,Food,,63.0,3.9,10
2795,2023-03-16,Store H,Windsor,Sports,1881.03,40.0,4.7,15
2796,2023-08-10,Store A,Toronto,Clothing,2217.17,124.0,4.5,15
2797,2025-12-20,Store A,Toronto,Food,,149.0,4.7,0
2798,2023-01-02,Store D,London,Clothing,1483.57,52.0,,15
2799,2023-06-11,Store G,Waterloo,,1823.4,,,10
2800,2024-06-30,Store C,Hamilton,Clothing,1771.29,52.0,3.8,10
2801,2024-06-13,Store G,Waterloo,Clothing,1714.73,83.0,4.7,5
2802,2024-03-17,Store F,Mississauga,Food,1641.13,86.0,3.9,25
2803,2025-11-16,Store F,Mississauga,Sports,2291.93,119.0,,15
2804,2023-03-27,Store E,Kingston,Books,991.28,62.0,4.6,5
2805,2024-04-12,Store G,Waterloo,,1565.28,67.0,3.5,15
2806,2024-01-01,Store B,Ottawa,Food,1404.28,,3.7,0
2807,2025-05-04,Store E,Kingston,Sports,894.54,79.0,4.5,0
2808,2023-11-04,Store A,Toronto,Food,1450.24,129.0,4.5,20
2809,2023-01-03,Store C,Hamilton,Food,1664.39,89.0,4.1,0
2810,2023-03-21,Store A,Toronto,Electronics,1703.44,120.0,4.7,0
2811,2025-04-05,Store D,London,Electronics,1683.29,116.0,,5
2812,2023-02-27,Store E,Kingston,Food,1515.59,51.0,4.9,0
2813,2023-11-15,Store B,Ottawa,Home,2535.06,61.0,3.7,5
2814,2024-03-21,Store E,Kingston,Books,1325.12,60.0,4.3,5
2815,2023-02-26,Store C,Hamilton,Home,1398.04,,4.4,15
2816,2024-07-14,Store D,London,Sports,1837.08,92.0,3.7,10
2817,2025-04-27,Store E,Kingston,Food,812.11,48.0,3.6,0
2818,2023-09-05,Store A,Toronto,Books,603.65,105.0,4.0,10
2819,2024-03-04,Store B,Ottawa,Electronics,1376.78,,4.8,15
2820,2024-09-27,Store B,Ottawa,Electronics,1866.47,69.0,4.4,10
2821,2024-10-14,Store E,Kingston,Books,914.79,50.0,,20
2822,2024-10-01,Store D,London,Home,1613.95,133.0,3.8,5
2823,2025-01-22,Store H,Windsor,Sports,1538.36,91.0,3.8,0
2824,2025-12-02,Store A,Toronto,Books,3046.39,153.0,4.7,0
2825,2023-05-13,Store A,Toronto,Electronics,970.27,109.0,3.3,5
2826,2025-12-28,Store H,Windsor,Food,2083.46,121.0,4.8,20
2827,2024-10-03,Store E,Kingston,Books,1392.89,,,5
2828,2023-06-05,Store G,Waterloo,Food,1618.66,54.0,4.1,15
2829,2023-09-08,Store B,Ottawa,Home,1840.98,67.0,4.4,25
2830,2023-03-11,Store D,London,Sports,1350.61,62.0,4.3,20
2831,2023-07-01,Store G,Waterloo,Home,2506.95,72.0,2.8,5
2832,2024-09-03,Store C,Hamilton,Books,1299.08,59.0,4.1,0
2833,2025-09-16,Store C,Hamilton,Food,1186.31,87.0,4.1,10
2834,2025-12-13,Store B,Ottawa,Books,1450.48,94.0,3.7,10
2835,2025-09-27,Store G,Waterloo,Clothing,1070.15,51.0,4.3,15
2836,2024-07-22,Store D,London,Food,1554.4,135.0,3.8,0
2837,2025-08-15,Store E,Kingston,Sports,919.75,38.0,4.9,10
2838,2023-03-20,Store H,Windsor,Books,1251.05,,3.8,5
2839,2024-08-06,Store D,London,Books,1902.89,104.0,4.4,0
2840,2023-03-22,Store G,Waterloo,Sports,1956.32,41.0,3.9,0
2841,2023-10-13,Store B,Ottawa,Sports,1948.19,109.0,,15
2842,2024-09-23,Store A,Toronto,Food,2046.51,105.0,4.5,5
2843,2024-07-22,Store D,London,Sports,2386.66,139.0,,0
2844,2023-06-09,Store H,Windsor,Books,2066.4,72.0,4.4,5
2845,2024-12-20,Store C,Hamilton,Electronics,1667.44,83.0,3.8,10
2846,2023-05-30,Store C,Hamilton,Clothing,1565.66,71.0,4.1,0
2847,2023-02-24,Store A,Toronto,Sports,2065.08,93.0,,20
2848,2023-03-20,Store H,Windsor,Sports,1501.25,91.0,4.7,15
2849,2025-01-14,Store C,Hamilton,Electronics,1382.85,92.0,4.1,0
2850,2023-11-26,Store A,Toronto,Home,2189.96,151.0,3.7,10
2851,2025-04-08,Store A,Toronto,Home,1344.58,151.0,3.9,5
2852,2025-05-09,Store E,Kingston,Home,1198.49,59.0,3.8,10
2853,2023-02-26,Store B,Ottawa,Home,2363.49,64.0,5.0,10
2854,2023-12-20,Store F,Mississauga,Books,2232.17,95.0,4.3,15
2855,2023-08-10,Store F,Mississauga,Sports,1905.11,137.0,5.0,10
2856,2024-04-13,Store A,Toronto,Books,466.81,54.0,3.7,0
2857,2024-07-08,Store E,Kingston,Books,1551.55,87.0,3.6,10
2858,2025-07-07,Store F,Mississauga,Electronics,2136.63,123.0,4.7,10
2859,2023-04-23,Store F,Mississauga,Electronics,1520.93,78.0,4.3,10
2860,2024-09-09,Store H,Windsor,Food,1720.62,53.0,3.1,20
2861,2024-08-09,Store A,Toronto,Food,1474.91,71.0,5.0,25
2862,2025-04-07,Store A,Toronto,Food,2174.16,61.0,4.5,0
2863,2024-10-15,Store H,Windsor,Home,1115.98,58.0,,15
2864,2023-04-27,Store D,London,Sports,1722.46,109.0,4.2,0
2865,2023-07-27,Store D,London,Electronics,1942.63,121.0,4.1,15
2866,2024-09-07,Store C,Hamilton,Electronics,748.08,139.0,,10
2867,2024-08-26,Store G,Waterloo,Sports,1621.29,124.0,5.0,0
2868,2025-10-01,Store D,London,,1418.42,97.0,,0
2869,2025-10-19,Store D,London,Electronics,,53.0,4.4,5
2870,2023-12-28,Store F,Mississauga,Clothing,1974.96,105.0,4.4,0
2871,2023-02-25,Store H,Windsor,Books,941.03,73.0,3.3,20
2872,2023-11-15,Store B,Ottawa,Sports,1785.14,123.0,4.5,15
2873,2025-10-08,Store C,Hamilton,Books,1133.34,46.0,4.5,15
2874,2024-06-08,Store D,London,Electronics,1131.4,145.0,4.0,20
2875,2023-12-10,Store A,Toronto,Sports,2544.36,127.0,4.5,10
2876,2025-04-29,Store G,Waterloo,Sports,1800.79,98.0,4.4,0
2877,2024-07-25,Store D,London,Sports,1147.33,87.0,4.1,0
2878,2023-01-08,Store A,Toronto,Electronics,587.94,,3.5,15
2879,2025-04-04,Store G,Waterloo,Sports,1385.85,64.0,4.7,20
2880,2025-12-22,Store D,London,Clothing,,112.0,3.9,0
2881,2023-08-26,Store F,Mississauga,Home,2554.33,144.0,4.6,25
2882,2023-08-12,Store B,Ottawa,Clothing,804.66,125.0,4.5,15
2883,2024-09-20,Store H,Windsor,Sports,1988.29,,3.5,0
2884,2024-11-03,Store A,Toronto,Electronics,3187.11,135.0,3.3,20
2885,2024-02-06,Store A,Toronto,,1028.85,119.0,3.6,20
2886,2024-03-19,Store G,Waterloo,Home,1199.87,113.0,4.8,10
2887,2025-10-06,Store H,Windsor,Sports,1044.16,14.0,4.7,0
2888,2024-09-09,Store B,Ottawa,Electronics,1581.03,97.0,4.5,15
2889,2025-03-02,Store D,London,,1913.11,69.0,4.1,5
2890,2025-02-14,Store E,Kingston,Clothing,941.56,17.0,5.0,0
2891,2025-09-05,Store H,Windsor,Home,1406.64,68.0,3.7,5
2892,2025-11-28,Store C,Hamilton,Electronics,2270.24,,3.7,0
2893,2024-06-20,Store E,Kingston,Clothing,1899.76,83.0,4.3,10
2894,2023-05-21,Store E,Kingston,Clothing,1632.58,85.0,3.8,10
2895,2024-03-31,Store D,London,Sports,1594.75,65.0,4.2,10
2896,2024-08-21,Store H,Windsor,,2172.77,74.0,4.5,10
2897,2024-02-16,Store G,Waterloo,Clothing,1515.25,47.0,4.4,5
2898,2023-06-19,Store C,Hamilton,Clothing,2130.57,110.0,4.2,20
2899,2024-09-30,Store F,Mississauga,Food,1868.62,105.0,4.1,0
2900,2023-06-28,Store G,Waterloo,Sports,1210.88,109.0,4.2,0
2901,2025-07-06,Store A,Toronto,Electronics,1740.97,106.0,3.9,25
2902,2023-10-12,Store D,London,Books,791.75,89.0,4.4,10
2903,2024-08-14,Store F,Mississauga,Food,1892.52,106.0,4.4,5
2904,2023-02-25,Store H,Windsor,Food,1408.2,37.0,3.9,15
2905,2025-10-16,Store C,Hamilton,Home,2113.46,60.0,,25
2906,2025-05-16,Store D,London,Food,1750.98,107.0,4.2,25
2907,2023-09-04,Store H,Windsor,Electronics,1088.28,75.0,4.3,0
2908,2025-06-22,Store D,London,Sports,1121.46,45.0,4.4,10
2909,2023-04-11,Store G,Waterloo,Electronics,2061.17,35.0,4.7,10
2910,2024-07-02,Store G,Waterloo,Electronics,1583.26,85.0,3.3,5
2911,2024-06-30,Store C,Hamilton,Clothing,1853.36,77.0,3.7,0
2912,2023-06-21,Store A,Toronto,Clothing,2008.77,123.0,,25
2913,2025-06-28,Store A,Toronto,Sports,1941.66,124.0,4.6,10
2914,2023-07-13,Store F,Mississauga,Home,2047.17,,4.2,0
2915,2025-12-16,Store G,Waterloo,Food,1587.91,71.0,3.9,15
2916,2023-02-28,Store F,Mississauga,Clothing,1815.51,88.0,3.0,25
2917,2025-02-10,Store B,Ottawa,Food,1657.73,88.0,3.8,10
2918,2025-06-07,Store F,Mississauga,Electronics,1751.66,117.0,5.0,25
2919,2024-04-13,Store F,Mississauga,Sports,1049.68,57.0,4.5,25
2920,2024-08-09,Store B,Ottawa,Books,1580.37,35.0,3.6,10
2921,2025-06-17,Store H,Windsor,Sports,1913.03,55.0,4.0,10
2922,2024-01-17,Store D,London,Sports,2116.34,67.0,3.8,0
2923,2025-12-05,Store G,Waterloo,Sports,2714.48,90.0,4.6,20
2924,2025-04-24,Store E,Kingston,Sports,1867.26,91.0,4.8,10
2925,2023-10-13,Store D,London,Clothing,1836.86,70.0,3.1,0
2926,2023-05-14,Store G,Waterloo,Clothing,1285.4,37.0,,5
2927,2023-12-23,Store A,Toronto,Electronics,1818.77,163.0,4.6,10
2928,2023-03-20,Store C,Hamilton,Home,2427.71,67.0,4.8,10
2929,2023-05-01,Store C,Hamilton,Clothing,1198.36,110.0,4.7,10
2930,2023-02-13,Store G,Waterloo,Books,2099.89,50.0,4.3,10
2931,2023-08-17,Store H,Windsor,Home,1262.51,83.0,3.7,10
2932,2023-06-29,Store F,Mississauga,Electronics,1710.9,108.0,3.8,20
2933,2023-11-19,Store F,Mississauga,Food,1639.69,110.0,3.7,5
2934,2025-09-07,Store A,Toronto,Electronics,2708.5,108.0,4.1,10
2935,2025-12-29,Store C,Hamilton,Food,2175.63,98.0,4.4,0
2936,2024-01-22,Store F,Mississauga,Sports,1505.94,139.0,3.5,25
2937,2025-04-04,Store C,Hamilton,Home,1479.8,44.0,4.6,0
2938,2025-02-14,Store B,Ottawa,Electronics,1459.44,,4.2,5
2939,2025-03-19,Store E,Kingston,Home,1219.79,77.0,4.3,0
2940,2024-12-16,Store B,Ottawa,Clothing,2163.13,69.0,3.9,5
2941,2024-10-22,Store D,London,Food,2296.53,60.0,3.9,15
2942,2023-05-05,Store A,Toronto,Clothing,1212.72,117.0,4.2,15
2943,2024-02-05,Store D,London,Sports,1432.05,149.0,3.8,15
2944,2025-07-20,Store C,Hamilton,Electronics,1640.98,,3.5,5
2945,2024-10-13,Store F,Mississauga,Home,1730.9,79.0,4.6,10
2946,2024-08-11,Store G,Waterloo,Electronics,1795.24,130.0,4.2,10
2947,2025-11-03,Store C,Hamilton,Sports,2311.66,128.0,3.7,0
2948,2024-09-04,Store B,Ottawa,Food,1299.69,35.0,4.1,10
2949,2025-12-30,Store E,Kingston,Sports,1430.75,49.0,4.5,0
2950,2023-09-10,Store A,Toronto,Food,1746.21,93.0,3.9,10
2951,2025-01-22,Store H,Windsor,,1799.45,13.0,3.8,20
2952,2025-11-26,Store B,Ottawa,Books,2105.47,101.0,4.3,20
2953,2023-02-01,Store H,Windsor,Food,1971.26,,4.1,15
2954,2025-03-03,Store D,London,Electronics,1555.21,101.0,4.4,0
2955,2025-11-22,Store D,London,Sports,2312.25,137.0,3.6,5
2956,2023-08-01,Store G,Waterloo,Sports,1858.17,,4.7,5
2957,2024-12-19,Store C,Hamilton,Electronics,1907.59,,4.7,0
2958,2025-01-05,Store B,Ottawa,Electronics,1531.55,35.0,3.9,0
2959,2023-10-27,Store D,London,Food,1905.99,89.0,3.7,15
2960,2023-08-25,Store B,Ottawa,Sports,1930.13,102.0,4.7,5
2961,2023-01-08,Store D,London,Home,1762.6,69.0,4.3,5
2962,2024-10-27,Store E,Kingston,Home,782.82,78.0,3.8,0
2963,2025-05-07,Store G,Waterloo,Electronics,1480.73,91.0,4.7,0
2964,2023-11-19,Store H,Windsor,Home,1645.49,85.0,4.2,0
2965,2024-06-06,Store B,Ottawa,Electronics,1382.74,105.0,4.5,25
2966,2025-01-31,Store H,Windsor,Food,2047.05,58.0,3.8,5
2967,2025-11-08,Store F,Mississauga,Clothing,1997.01,137.0,4.0,5
2968,2025-01-01,Store B,Ottawa,Clothing,,98.0,4.3,0
2969,2025-04-20,Store C,Hamilton,Clothing,877.99,66.0,4.3,0
2970,2024-05-13,Store A,Toronto,Books,2120.54,77.0,4.1,5
2971,2023-06-03,Store G,Waterloo,Food,2114.49,101.0,4.5,25
2972,2024-11-23,Store B,Ottawa,Food,1561.48,95.0,4.0,10
2973,2024-01-04,Store H,Windsor,Clothing,1517.85,60.0,,15
2974,2024-01-26,Store C,Hamilton,Home,1681.23,73.0,4.0,5
2975,2024-07-20,Store F,Mississauga,Electronics,1487.95,124.0,4.3,20
2976,2023-12-04,Store A,Toronto,Electronics,2335.73,143.0,4.3,10
2977,2023-11-07,Store H,Windsor,Clothing,1224.14,109.0,3.6,5
2978,2024-05-26,Store A,Toronto,Food,2285.02,106.0,4.1,5
2979,2025-04-29,Store A,Toronto,Books,1242.81,113.0,,5
2980,2025-09-02,Store E,Kingston,Electronics,741.7,47.0,4.4,25
2981,2024-09-24,Store E,Kingston,Electronics,1337.43,62.0,3.3,15
2982,2023-05-01,Store H,Windsor,Food,1257.25,61.0,,0
2983,2023-03-10,Store G,Waterloo,Books,1235.32,103.0,4.4,0
2984,2025-04-18,Store C,Hamilton,Electronics,1752.96,60.0,4.5,25
2985,2023-02-17,Store F,Mississauga,Food,1390.59,,4.0,20
2986,2025-07-18,Store B,Ottawa,Clothing,1447.83,137.0,4.5,15
2987,2023-02-04,Store B,Ottawa,Clothing,1826.53,93.0,3.7,5
2988,2024-01-11,Store C,Hamilton,Sports,1539.87,54.0,4.2,20
2989,2024-06-13,Store H,Windsor,Home,1684.28,100.0,3.6,15
2990,2024-08-25,Store A,Toronto,Sports,1582.02,110.0,2.9,0
2991,2025-02-28,Store B,Ottawa,Electronics,2041.27,99.0,3.8,15
2992,2023-05-06,Store E,Kingston,Home,2197.34,76.0,3.6,0
2993,2023-01-08,Store D,London,Electronics,,53.0,3.8,20
2994,2023-06-13,Store G,Waterloo,Books,1805.37,82.0,4.7,20
2995,2023-03-26,Store B,Ottawa,Home,1012.32,41.0,4.4,10
2996,2023-11-23,Store E,Kingston,Clothing,1911.03,99.0,4.1,25
2997,2025-05-18,Store D,London,Electronics,10161.45,94.0,4.7,20
2998,2023-11-05,Store H,Windsor,Food,1181.38,110.0,4.0,20
2999,2025-03-07,Store D,London,,1333.51,88.0,4.4,10
3000,2024-11-07,Store E,Kingston,Home,2721.38,97.0,4.8,10
1958,2023-06-18,Store F,Mississauga,Clothing,2020.98,65.0,4.2,20
2088,2025-03-29,Store H,Windsor,Home,1301.43,75.0,,10
1395,2023-05-12,Store F,Mississauga,Home,2189.39,67.0,3.0,25
1521,2024-05-05,Store E,Kingston,Clothing,557.31,62.0,4.5,0
1099,2024-02-02,Store C,Hamilton,Sports,1504.64,16.0,3.5,5
394,2025-03-22,Store E,Kingston,,1663.25,102.0,4.0,10
29,2024-05-25,Store E,Kingston,Food,891.04,59.0,4.1,20
100,2025-11-20,Store F,Mississauga,Food,2492.41,142.0,4.0,10
352,2025-01-03,Store D,London,Sports,2286.76,83.0,4.6,10
2021,2023-09-03,Store D,London,Food,2070.22,71.0,4.2,15
1353,2024-07-05,Store A,Toronto,Home,2476.34,92.0,4.1,0
1145,2024-05-05,Store A,Toronto,Food,1513.58,102.0,4.4,15
2856,2024-04-13,Store A,Toronto,Books,466.81,54.0,3.7,0
1226,2025-10-04,Store A,Toronto,Clothing,1190.73,,4.0,5
298,2025-05-24,Store A,Toronto,Food,3091.09,125.0,3.4,5
1786,2024-09-03,Store H,Windsor,Sports,1491.62,101.0,4.9,0
127,2025-02-01,Store A,Toronto,Electronics,1717.5,102.0,4.3,0
2758,2024-11-25,Store A,Toronto,Home,2888.82,159.0,,15
1597,2024-01-01,Store E,Kingston,Food,1199.23,87.0,,0
2028,2024-05-21,Store G,Waterloo,Clothing,535.32,82.0,3.7,0
2997,2025-05-18,Store D,London,Electronics,2032.29,94.0,4.7,20
682,2024-01-13,Store D,London,Sports,1887.98,103.0,4.5,0
46,2024-08-14,Store E,Kingston,Sports,1508.49,116.0,4.5,10
1437,2024-04-15,Store D,London,Electronics,1624.06,104.0,4.9,10
2748,2024-11-17,Store F,Mississauga,Clothing,2253.67,118.0,4.4,10
302,2023-08-11,Store H,Windsor,Electronics,877.24,89.0,4.0,25
2649,2023-10-02,Store C,Hamilton,Clothing,2144.33,66.0,,25
